country,category,language,template_id,text,p_neg,p_neu,p_pos,S
Iran,adversary,en,D4,A friend brought up Iran at the meeting.,0.16938348,0.7503869,0.080229655,-0.089153826
Iran,adversary,en,D5,I was reading something about Iran.,0.26368877,0.67902017,0.05729109,-0.20639768
Iran,adversary,en,D6,Iran was part of the discussion today.,0.074673295,0.7515137,0.17381294,0.099139646
Iran,adversary,en,E1,Iran shares borders with other nations.,0.549464,0.39010775,0.060428303,-0.4890357
Iran,adversary,en,E2,Iran has several major cities.,0.26250273,0.6592207,0.07827655,-0.18422619
Iran,adversary,en,E3,Iran has a capital.,0.377983,0.5471397,0.074877284,-0.3031057
Iran,adversary,en,E4,Iran is a member of the United Nations.,0.24254374,0.65861946,0.09883678,-0.14370696
Iran,adversary,en,E5,Iran issues its own passports.,0.66010123,0.31500345,0.024895271,-0.635206
Iran,adversary,en,E6,Iran is shown on world maps.,0.1569415,0.7435641,0.09949437,-0.057447135
Iran,adversary,zh,A1,我看到了一篇关于伊朗的新闻报道。,0.24103823,0.6122334,0.14672841,-0.09430982
Iran,adversary,zh,A2,报纸上有一篇关于伊朗的文章。,0.17502433,0.70258236,0.12239335,-0.052630983
Iran,adversary,zh,A3,本周有一档播客讨论了伊朗。,0.21816966,0.69040513,0.09142521,-0.12674445
Iran,adversary,zh,A4,这部纪录片聚焦于伊朗。,0.13864854,0.69918793,0.16216357,0.02351503
Iran,adversary,zh,A5,我在电视上看了一段关于伊朗的节目。,0.22379482,0.62328565,0.15291958,-0.07087524
Iran,adversary,zh,A6,这本杂志发表了一篇关于伊朗的报道。,0.18528005,0.7076425,0.10707751,-0.078202546
Iran,adversary,zh,B1,我们在课堂上学习了伊朗。,0.17669691,0.5600771,0.263226,0.08652909
Iran,adversary,zh,B2,我读了一本关于伊朗的书。,0.15805112,0.6404331,0.20151585,0.043464735
Iran,adversary,zh,B3,教科书里有一章关于伊朗的内容。,0.20592082,0.6917482,0.10233094,-0.10358988
Iran,adversary,zh,B4,一场讲座讲述了伊朗的历史。,0.1514595,0.6102667,0.23827384,0.086814344
Iran,adversary,zh,B5,我的教授在她的演讲中提到了伊朗。,0.169539,0.6597616,0.17069942,0.001160413
Iran,adversary,zh,B6,百科全书里有一个关于伊朗的条目。,0.27279577,0.6163974,0.11080686,-0.16198891
Iran,adversary,zh,C1,我的朋友去年夏天去了伊朗。,0.16905591,0.7423609,0.08858327,-0.08047264
Iran,adversary,zh,C2,我的一位同事来自伊朗。,0.14706479,0.7259991,0.12693617,-0.020128623
Iran,adversary,zh,C3,我认识的一个人住在伊朗。,0.2550111,0.6349819,0.11000705,-0.14500406
Iran,adversary,zh,C4,来自伊朗的航班今天早上降落了。,0.07171404,0.7997303,0.12855566,0.05684161
Iran,adversary,zh,C5,我的邻居去年访问了伊朗。,0.18538259,0.70254886,0.11206857,-0.07331402
Iran,adversary,zh,C6,我班上有一个学生来自伊朗。,0.15150209,0.73702246,0.11147548,-0.040026605
Iran,adversary,zh,D1,昨天有人提到了伊朗。,0.24734992,0.6451857,0.10746441,-0.13988551
Iran,adversary,zh,D2,伊朗在我们的谈话中被提起。,0.27966347,0.634625,0.08571155,-0.19395192
Iran,adversary,zh,D3,我们在晚餐时谈论了伊朗。,0.1837093,0.62942314,0.18686752,0.0031582266
Iran,adversary,zh,D4,一位朋友在会议上提到了伊朗。,0.20595966,0.66113913,0.1329012,-0.073058456
Iran,adversary,zh,D5,我在读一些关于伊朗的内容。,0.24683768,0.5925878,0.1605745,-0.08626318
Iran,adversary,zh,D6,伊朗是今天讨论的一部分。,0.15736538,0.7204298,0.12220488,-0.035160504
Iran,adversary,zh,E1,伊朗与其他国家接壤。,0.33128998,0.5957325,0.07297754,-0.25831243
Iran,adversary,zh,E2,伊朗有几个主要城市。,0.2226656,0.6560274,0.121307075,-0.10135852
Iran,adversary,zh,E3,伊朗有一个首都。,0.233646,0.5845515,0.18180244,-0.05184357
Iran,adversary,zh,E4,伊朗是联合国的成员国。,0.2875481,0.57663554,0.13581634,-0.15173176
Iran,adversary,zh,E5,伊朗签发自己的护照。,0.2411672,0.54980206,0.20903072,-0.032136485
Iran,adversary,zh,E6,伊朗出现在世界地图上。,0.13718471,0.78670573,0.07610955,-0.06107516
Iran,adversary,ru,A1,Я видел новостной репортаж о Иран.,0.13331012,0.80734843,0.059341434,-0.07396869
Iran,adversary,ru,A2,В газете была статья о Иран.,0.14388749,0.8101204,0.045992166,-0.097895324
Iran,adversary,ru,A3,На этой неделе подкаст обсуждал Иран.,0.053221367,0.8439088,0.10286981,0.04964844
Iran,adversary,ru,A4,Документальный фильм был посвящён Иран.,0.07980897,0.70306575,0.2171253,0.13731632
Iran,adversary,ru,A5,Я посмотрел сюжет о Иран по телевизору.,0.07607438,0.8423672,0.08155847,0.0054840967
Iran,adversary,ru,A6,Журнал опубликовал статью о Иран.,0.10301232,0.81720567,0.07978201,-0.023230314
Iran,adversary,ru,B1,Мы изучали Иран на уроке.,0.15518686,0.7176245,0.12718865,-0.027998209
Iran,adversary,ru,B2,Я прочитал книгу о Иран.,0.09355736,0.73879564,0.16764703,0.074089676
Iran,adversary,ru,B3,В учебнике была глава о Иран.,0.08964364,0.8396947,0.07066168,-0.018981963
Iran,adversary,ru,B4,Лекция охватывала историю Иран.,0.0827678,0.73791254,0.17931966,0.096551865
Iran,adversary,ru,B5,Моя преподавательница упомянула Иран в своей речи.,0.12547678,0.7430784,0.13144478,0.0059680045
Iran,adversary,ru,B6,В энциклопедии есть статья о Иран.,0.112445906,0.8147678,0.0727863,-0.039659604
Iran,adversary,ru,C1,Мой друг ездил в Иран прошлым летом.,0.09097059,0.8167768,0.09225265,0.0012820587
Iran,adversary,ru,C2,Один мой коллега из Иран.,0.08891753,0.8502365,0.06084604,-0.028071493
Iran,adversary,ru,C3,Один мой знакомый живёт в Иран.,0.11767786,0.81455094,0.06777123,-0.049906626
Iran,adversary,ru,C4,Рейс из Иран приземлился сегодня утром.,0.042679194,0.7636739,0.19364692,0.15096773
Iran,adversary,ru,C5,Мой сосед посетил Иран в прошлом году.,0.07025646,0.8391765,0.09056711,0.020310655
Iran,adversary,ru,C6,Один ученик из моего класса приехал из Иран.,0.10629597,0.8374473,0.056256745,-0.050039228
Iran,adversary,ru,D1,Кто-то упомянул Иран вчера.,0.36149973,0.5811317,0.05736863,-0.3041311
Iran,adversary,ru,D2,Тема Иран всплыла в нашем разговоре.,0.081707954,0.78107667,0.13721536,0.055507407
Iran,adversary,ru,D3,Мы говорили о Иран за ужином.,0.089403,0.8138708,0.09672621,0.0073232055
Iran,adversary,ru,D4,Друг упомянул Иран на встрече.,0.18883643,0.7201302,0.09103346,-0.09780297
Iran,adversary,ru,D5,Я читал что-то о Иран.,0.23787364,0.6885333,0.073593006,-0.16428064
Iran,adversary,ru,D6,Иран обсуждали сегодня.,0.098440275,0.82460284,0.076956905,-0.02148337
Iran,adversary,ru,E1,Иран граничит с другими государствами.,0.8271149,0.15759249,0.01529258,-0.8118223
Iran,adversary,ru,E2,В Иран есть несколько крупных городов.,0.09356119,0.79394895,0.112489894,0.018928707
Iran,adversary,ru,E3,У Иран есть столица.,0.109386,0.7680171,0.122596845,0.013210848
Iran,adversary,ru,E4,Иран является членом Организации Объединённых Наций.,0.10951257,0.70019007,0.19029737,0.0807848
Iran,adversary,ru,E5,Иран выдаёт собственные паспорта.,0.11150926,0.6943188,0.19417192,0.08266266
Iran,adversary,ru,E6,Иран присутствует на картах мира.,0.08303376,0.8347568,0.082209386,-0.00082437694
Iran,adversary,ar,A1,شاهدت تقريراً إخبارياً عن إيران.,0.19164856,0.6629052,0.14544629,-0.046202272
Iran,adversary,ar,A2,كان هناك مقال عن إيران في الجريدة.,0.23679951,0.7176858,0.04551468,-0.19128484
Iran,adversary,ar,A3,ناقش بودكاست إيران هذا الأسبوع.,0.14584586,0.7868751,0.06727899,-0.07856687
Iran,adversary,ar,A4,ركّز الفيلم الوثائقي على إيران.,0.44120494,0.46006617,0.09872888,-0.34247607
Iran,adversary,ar,A5,شاهدت فقرة عن إيران على التلفاز.,0.11698066,0.6233666,0.2596528,0.14267214
Iran,adversary,ar,A6,نشرت المجلة قصة عن إيران.,0.24229275,0.68942714,0.068280116,-0.17401263
Iran,adversary,ar,B1,درسنا إيران في الفصل.,0.3548074,0.49103177,0.15416092,-0.20064649
Iran,adversary,ar,B2,قرأت كتاباً عن إيران.,0.17838855,0.65930027,0.16231126,-0.016077295
Iran,adversary,ar,B3,احتوى الكتاب المدرسي على فصل عن إيران.,0.45544282,0.5135076,0.031049578,-0.42439324
Iran,adversary,ar,B4,تناولت محاضرة تاريخ إيران.,0.052291676,0.68817914,0.25952914,0.20723747
Iran,adversary,ar,B5,ذكرت أستاذتي إيران في حديثها.,0.100141264,0.6127637,0.28709495,0.1869537
Iran,adversary,ar,B6,تحتوي الموسوعة على مدخل عن إيران.,0.08108829,0.85001737,0.068894304,-0.012193985
Iran,adversary,ar,C1,سافر صديقي إلى إيران الصيف الماضي.,0.054480873,0.7942975,0.15122163,0.09674076
Iran,adversary,ar,C2,أحد زملائي من إيران.,0.11972514,0.8143314,0.06594344,-0.053781696
Iran,adversary,ar,C3,شخص أعرفه يعيش في إيران.,0.07509171,0.85045487,0.07445344,-0.0006382689
Iran,adversary,ar,C4,هبطت الرحلة من إيران هذا الصباح.,0.9148798,0.07060644,0.014513767,-0.900366
Iran,adversary,ar,C5,زار جاري إيران العام الماضي.,0.4613834,0.503755,0.034861702,-0.4265217
Iran,adversary,ar,C6,جاء طالب في صفي من إيران.,0.5003742,0.44155797,0.058067862,-0.44230634
Iran,adversary,ar,D1,ذكر أحدهم إيران البارحة.,0.330832,0.62438214,0.04478581,-0.2860462
Iran,adversary,ar,D2,ظهرت إيران في حديثنا.,0.46753675,0.45297042,0.07949289,-0.38804385
Iran,adversary,ar,D3,تحدثنا عن إيران على العشاء.,0.18247165,0.74812466,0.06940372,-0.113067925
Iran,adversary,ar,D4,طرح صديق إيران في الاجتماع.,0.14568783,0.7522028,0.10210932,-0.043578513
Iran,adversary,ar,D5,كنت أقرأ شيئاً عن إيران.,0.28899765,0.641123,0.069879346,-0.2191183
Iran,adversary,ar,D6,كانت إيران جزءاً من النقاش اليوم.,0.31631213,0.6542601,0.029427668,-0.28688446
Iran,adversary,ar,E1,لـ إيران حدود مشتركة مع دول أخرى.,0.25480613,0.548461,0.19673285,-0.058073282
Iran,adversary,ar,E2,لدى إيران عدة مدن كبرى.,0.11446866,0.7560524,0.12947902,0.015010364
Iran,adversary,ar,E3,لدى إيران عاصمة.,0.17261763,0.73709965,0.09028273,-0.0823349
Iran,adversary,ar,E4,إيران عضو في الأمم المتحدة.,0.19930682,0.71523345,0.08545976,-0.113847055
Iran,adversary,ar,E5,تُصدر حكومة إيران جوازات سفر خاصة بها.,0.08389135,0.4703825,0.44572613,0.36183476
Iran,adversary,ar,E6,اسم إيران مذكور على خرائط العالم.,0.59774965,0.35548556,0.046764847,-0.5509848
North Korea,adversary,en,A1,I saw a news report about North Korea.,0.24179122,0.68411416,0.07409467,-0.16769655
North Korea,adversary,en,A2,There was an article about North Korea in the newspaper.,0.24334612,0.7052337,0.05142016,-0.19192597
North Korea,adversary,en,A3,A podcast discussed North Korea this week.,0.06428018,0.8456835,0.090036266,0.025756083
North Korea,adversary,en,A4,The documentary focused on North Korea.,0.105000794,0.82828915,0.06671004,-0.038290754
North Korea,adversary,en,A5,I watched a segment about North Korea on TV.,0.16053276,0.7736285,0.06583882,-0.09469394
North Korea,adversary,en,A6,The magazine published a story about North Korea.,0.15816163,0.77461857,0.06721981,-0.09094182
North Korea,adversary,en,B1,We studied North Korea in class.,0.108444266,0.7497026,0.14185315,0.033408888
North Korea,adversary,en,B2,I read a book about North Korea.,0.15389791,0.7291823,0.116919786,-0.036978126
North Korea,adversary,en,B3,The textbook had a chapter on North Korea.,0.17906332,0.7751548,0.04578189,-0.13328142
North Korea,adversary,en,B4,A lecture covered the history of North Korea.,0.085945174,0.82073814,0.093316674,0.0073715
North Korea,adversary,en,B5,My professor mentioned North Korea in her talk.,0.117480844,0.79752207,0.08499712,-0.032483727
North Korea,adversary,en,B6,The encyclopedia has an entry on North Korea.,0.09881807,0.84750664,0.053675257,-0.045142815
North Korea,adversary,en,C1,My friend traveled to North Korea last summer.,0.040287353,0.8014499,0.15826276,0.11797541
North Korea,adversary,en,C2,A colleague of mine is from North Korea.,0.18762055,0.737967,0.07441248,-0.11320807
North Korea,adversary,en,C3,Someone I know lives in North Korea.,0.13418365,0.7918368,0.07397963,-0.060204014
North Korea,adversary,en,C4,The flight from North Korea landed this morning.,0.040289316,0.77501184,0.18469888,0.14440957
North Korea,adversary,en,C5,My neighbor visited North Korea last year.,0.094216704,0.7792864,0.12649693,0.03228022
North Korea,adversary,en,C6,A student in my class came from North Korea.,0.20953852,0.73983765,0.05062388,-0.15891464
North Korea,adversary,en,D1,Someone mentioned North Korea yesterday.,0.3196896,0.6354912,0.044819254,-0.27487034
North Korea,adversary,en,D2,North Korea came up in our conversation.,0.26773688,0.6700433,0.062219836,-0.20551705
North Korea,adversary,en,D3,We talked about North Korea over dinner.,0.100603245,0.8075886,0.09180818,-0.008795068
North Korea,adversary,en,D4,A friend brought up North Korea at the meeting.,0.13277581,0.7783837,0.088840544,-0.04393527
North Korea,adversary,en,D5,I was reading something about North Korea.,0.24196686,0.7014991,0.056534,-0.18543285
North Korea,adversary,en,D6,North Korea was part of the discussion today.,0.052135337,0.82310414,0.12476058,0.07262525
North Korea,adversary,en,E1,North Korea shares borders with other nations.,0.40733957,0.51349014,0.07917023,-0.32816935
North Korea,adversary,en,E2,North Korea has several major cities.,0.14621551,0.7571774,0.09660704,-0.049608476
North Korea,adversary,en,E3,North Korea has a capital.,0.19177936,0.7336766,0.07454403,-0.11723533
North Korea,adversary,en,E4,North Korea is a member of the United Nations.,0.1539603,0.7241077,0.121932045,-0.032028258
North Korea,adversary,en,E5,North Korea issues its own passports.,0.60968614,0.36266103,0.027652796,-0.58203334
North Korea,adversary,en,E6,North Korea is shown on world maps.,0.07273671,0.8620057,0.06525757,-0.0074791387
North Korea,adversary,zh,A1,我看到了一篇关于朝鲜的新闻报道。,0.20742534,0.62414896,0.16842568,-0.03899966
North Korea,adversary,zh,A2,报纸上有一篇关于朝鲜的文章。,0.15834142,0.69887924,0.14277929,-0.015562132
North Korea,adversary,zh,A3,本周有一档播客讨论了朝鲜。,0.21127033,0.68872035,0.100009315,-0.11126102
